parent,address,distance,pname,importance,biz_ext,biz_type,cityname,type,photos,typecode,shopinfo,poiweight,childtype,adname,name,location,tel,shopid,id
[],布吉街道京南路91号103铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/aff570538c242df2b3d88059ffd33f32'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/85f085a67711ed73443ec0e365e4e8d0'}]",090300,2,[],[],龙岗区,深圳李花诊所,"114.124789,22.600514",13530179205,[],B0FFJY5NCN
B0FFGTPIJC,玉翠新村a区167栋,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/987a9113f3ac1f42df83f4855417c014'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/87b87f6d5626f7b1efa4b573d20872ad'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e18c5b7bea45b688e5f2202c831ad002'}]",090300,2,[],202,龙华区,深圳凤兰诊所,"114.030680,22.673644",18123793133,[],B0FFHGW746
[],海典居东1门旁(南山书城地铁站E口旁),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ba9ed2df80d5f495cb3755a19075eee2'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/ff16af0cd4fe0352b939f33423d371ba.jpg'}]",090300,2,[],[],南山区,黄恩堂诊所,"113.927779,22.518306",[],[],B0I31Z219Q
[],白石洲一街100号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8bc8bea5945a8a1abe9b0510b1df4f8f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0042ad7a8f721924ec78bead6af9cf9c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b618320d1f1da0922443affb5a3340c8'}]",090300,2,[],[],南山区,深圳白石诊所,"113.967573,22.534087",19928731314,[],B0JBDSUE8W
[],沙井街道和一社区和-路15-2号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6049ba60bbaa7d308573a0ffe838ac85'}]",090300,2,[],[],宝安区,深圳和仁诊所,"113.790490,22.715979",0755-23724289,[],B0H6S5ZBRE
[],坪山街道六联社区宝珠路一巷5号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6e77d1a3d72a4e59450e816cd3fd7c4c'}]",090300,2,[],[],坪山区,深圳云平诊所,"114.327126,22.698976",[],[],B0G1F7NVOO
[],和平路北一巷3-2,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/22feaf7a263b4f5a9962883ed05e1135'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/71f15ac216dde3b09a5b27329ec856ad.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/dca91a6ba95522586cac06008969a611'}]",090300|090200,2,[],[],宝安区,深圳吴敏诊所,"113.792351,22.692807",[],[],B02F38MGDJ
[],南联社区鹏达路128号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所|医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2e60fb654033142b0f43e60d53f4d304'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b76caadf0fc7c9624b5b28cbdf95f58e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/04ee2a74b4d9ff2ad9d616d1649248dd'}]",090300|090200,2,[],[],龙岗区,深圳张锦花诊所,"114.261118,22.714448",0755-84806190,[],B02F38PERA
[],福海街道桥头社区桥南新村1号楼A103铺,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/8a03f98d773b0450a078fb9590c8ca91.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/63fec776f0898b4e32718482910be881.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/71a5ca4a17ce0bf75856d59f559ebbc9.jpg'}]",090300,2,[],[],宝安区,深圳陈田诊所,"113.810389,22.690123",18820172598,[],B0FFILFV2T
[],公明街道公明社区长春中路130号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a647d25cb2ae1e72d22de9d987ca4573'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4c09fd379014450c4cbad9ad0911f878'}]",090300,2,[],[],光明区,翔鸿诊所,"113.894440,22.784201",[],[],B0KDYDUBKG
[],吓坑安全文明小区B区东北门旁,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/87363a8675cd5202678a3005b373423e'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/images/publish/66b2d57a13402fb39b12d0353c66765b.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0b14e170c92ab392f9e7a41f1e47ebbf'}]",090300,2,[],[],龙岗区,曾棚诊所,"114.316898,22.731611",[],[],B0HKOOM07Y
B02F302261,泰然四路26号劲松大厦13c,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0J0KZWVLU/headerImg/e749faf199b63c795050f13fb5aec80a_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J0KZWVLU/headerImg/46bd0930cbcf252876eb995d22a279f4_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J0KZWVLU/headerImg/e3129d6dd84a981ee87fdd83a039c97a_2048_2048_80.jpg'}]",090300,2,[],202,福田区,深圳值的诊所,"114.029880,22.534436",[],[],B0J0KZWVLU
[],大王山工业二路与沙井路交叉口西80米,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e47f3bde145981724055422bb9e863c2'}]",090300,2,[],[],宝安区,深圳康健诊所,"113.804186,22.713680",[],[],B0I1J7EABA
B0FFFHB5G3,红岭南路1031号红岭大厦,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/12c4d5a514a697a28211b095e02c1301.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a2f4114275880e1c16c9c810ee7010e0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/fbea8a38dc18ca96b0780f6bad1169b9'}]",090300,2,[],202,福田区,中医综合诊所,"114.104521,22.539094",[],[],B0H64NHMUB
[],西乡流塘荔园一路32号一楼101,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/c5cccb05a6a8977bf7bef5b330c31a74.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7a601c9a18aa0e785f3d9a463b57ae82'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a03214730420f75529a93a8759cdc84e'}]",090300,2,[],[],宝安区,深圳盛泰诊所,"113.890442,22.579792",13530804979,[],B0FFK4B33P
[],皇岗上围三村17号皇岗小学附属幼儿园旁,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c00410d082aeed1d6d004aeae854d19a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3fd42f070df09f03874858af019ee30b'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/d8dfa953625a7477dc0df202b0483ed2.jpg'}]",090300,2,[],[],福田区,周昌素西医诊所,"114.061622,22.526892",18926795499,[],B0FFH3M3HN
B02F37SC46,光翠路南12康之宝百货(光翠路美食街店),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b18731fe797800dc9aa53ff48ab8e16a'}]",090300,2,[],202,光明区,中医(综合)诊所,"113.945294,22.759591",[],[],B0KDGDJMD2
[],民治街道上芬社区东龙新村一区46号46-1,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/21cf7af9ef93d549ed6cdbc44d0d43e4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9a02a8d48d7c72597b1eb6f041fded0d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a077ea324e51549431f8c3d5a90ee45e'}]",090300,2,[],[],龙华区,深圳云晨诊所,"114.023855,22.636329",13728722448;13823644496,[],B0H6RY7BHE
[],黄麻布路与同富路交叉口东北120米,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/3d2519d45ce1a2ee4319bd5720db79c6.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/e4fb8361b7228c491c71101ee9181404.jpg'}]",090300,2,[],[],宝安区,深圳健德诊所,"113.866283,22.657636",[],[],B0FFL7Z2L4
[],天通工业园门口1栋101,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ea82ad34a1682593e67271df99dac2f3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f5cf90f629b2195b47289a6d652fc6ee'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4d53d808ab4bd69d8c0333b1aa149ee0'}]",090300,2,[],[],龙华区,深圳伟恒诊所,"114.002911,22.668376",15999698413,[],B0FFKKRTNN
[],龙新社区紫苑街71号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3ed920918e4c17e05255439a7de7ad64'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/ca50901c5f81055d042400e4ecbc7433.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/734ea344f474dbb763cd28a88cfc73a8'}]",090300,2,[],[],龙岗区,深圳惠捷诊所,"114.286290,22.730464",15012852996,[],B0FFKH6LOK
[],雪象商业街1035-27号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/13d601e6f43b7c680ca95ba0402a949d'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/d1ba1ed4f91976b4e2d1ace452ad2b97.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cd92d71b0b1f6486ca54a6ef7a2364b7'}]",090300,2,[],[],龙岗区,深圳日增诊所,"114.076817,22.652021",0755-89391898,[],B0FFK2V42O
B0FFFNVVOG,前海路大新新村北区160栋,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/95c289d0f7f617d96e61b63a9b611bce'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7ab9bbd428e098eb263c766d80453b52'}]",090300,2,[],202,南山区,深圳键华诊所,"113.916435,22.534010",13871602380,[],B0FFK11IR1
B0FFF9FKUV,赤尾村三坊34栋101(赤尾地铁站B口步行150米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/db2f9eef018878690b4dab33000fd40d'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/5c6ceac1dde14bad6cd7572bdc436b37.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/c6d716c20e9eac15208577ecc847d821.jpg'}]",090300,2,[],202,福田区,深圳傅雷诊所,"114.085238,22.531581",0755-83611134,[],B0FFIHFJOC
B0FFGU09VY,黄贝岭中村68栋105,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/a16b81ff97506a4b5114e8bd02d44898.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9e0f527c702a8ad8a3b5223b153ac36b'}]",090300,2,[],202,罗湖区,深圳康德诊所,"114.141090,22.548533",13632699933,[],B0FFF477YH
[],裕林花园西北1门东北60米,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3ab14c4c7ab2e8ef584184f297073fce'}]",090300,2,[],[],福田区,深圳安丽诊所,"114.041543,22.562612",[],[],B0K6XU316D
[],福永镇德芳路59号(怀德地铁站B1口步行310米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/6169d3e46690e99ebe44befa8c1b77e5.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/fbb443fd8483846173a77fa834e48d1e.jpg'}]",090300,2,[],[],宝安区,深圳淑霞诊所,"113.818537,22.668936",[],[],B0FFK9AY23
[],宽鸿诊所南侧,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6a8798f0e3549e5149b57bb298867023'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca4dba83d10d670cf61d53b687a2c7cd'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/images/publish/82ce2dc78d43c630a3a4a939bae43c56.jpg'}]",090300,2,[],[],宝安区,杰文诊所,"113.846473,22.593628",13715285148;13798299751,[],B0JDBSD048
B0FFFTT8V5,龙岗区广东省龙岗区美食街北4巷4号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,公司企业;公司;公司,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/3c5e7fafdeffe03f349fbd390327d351.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a689ff29c2a24119bdcf9ef25b0868a8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/16a6d87415315903c537fdabab8203ae'}]",170200,1,[],202,龙岗区,深圳杨明诊所,"114.062727,22.621687",18818780736,[],B0K6DZ8TK9
[],福城街道章阁社区樟亿路8-9号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/798a7bb1a20a9a8294186ebab44aec4d'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JRYYC1RG/headerImg/9cd348db1c5781c7c909b00e02642ea9_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ccddd7f3095f17d8bf1c49648a697725'}]",090300,2,[],[],龙华区,深圳江元诊所,"114.016181,22.742240",[],[],B0JRYYC1RG
[],民治大道榕苑商铺108号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e6af13266d29c00250ebb80dbd062414'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/92424c10dc83db198398e256caecbc64'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/555b17883129e010683d8d5c6d599c86'}]",090300,2,[],[],龙华区,深圳丽苑诊所,"114.045461,22.607329",[],[],B0FFIRJA8Y
[],马田街道新庄社区大围路口1排10栋延昌路51号深圳青根诊所,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0JGDCJ6OW/headerImg/66b749a30f4e1d0284fac8a5e586432f_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0JGDCJ6OW/headerImg/aad9c302a094233dffc2290454d648e5_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/179e024efea011931d92a85e095e60ea'}]",090300,2,[],[],光明区,深圳青根诊所,"113.907023,22.759781",15857887990,[],B0JGDCJ6OW
B0FFFR88QQ,福城街道章阁社区塘前西区16号101、107(樟吉路财富大厦1层),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6f32479ab32f3d6094623485f2bc48d8'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/7524b2b49cf5cb3e0ad76f02cf50dca6.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7e5d2793496a44ce6a3d9ae5e478a448'}]",090300,2,[],202,龙华区,深圳三江诊所,"114.018124,22.740602",[],[],B0FFJEP47D
[],龙城街道盛平社区塘背坜二巷6号101,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/13713b3b783143bd6f94eaf3bceafb85'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6df447a7a8ad634f95374b9588428019'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1f8199a46b535e30652d048fff6d922d'}]",090300,2,[],[],龙岗区,深圳定波诊所,"114.257685,22.736573",13480991628;13530206989,[],B0FFLMBIGY
[],福田街道海滨社区金田南路1018-4号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bd9b72717693e89a84edd64572ac273a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/75bc0f945c82975668a2722f225c509d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c00a4815b7eb39cf3b09b418ab147ee5'}]",090300,2,[],[],福田区,深圳康远诊所,"114.065681,22.521547",0755-82770520;13424366131,[],B0FFLIIE96
[],岗厦东四坊二号(岗厦地铁站A口步行210米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/92b461b166c671f8d7f918385d3fe01c'}]",090300,2,[],[],福田区,深圳家康诊所,"114.069340,22.536311",19925435969,[],B0FFIY13IK
[],福海街道桥头社区杨侯庙一巷7号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0405e49b6c72fd9b0575e1bf326437d6'}]",090300,2,[],[],宝安区,深圳魏志强诊所,"113.806616,22.691966",[],[],B0J3BCXKH3
[],公明街道下村社区下村路35-1号101,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e2df97afca0aa0fa786bc0a1eb76cdd0'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFGGZJ99/headerImg/f21a94ba6488f1b9a9d852a23f03a9cc_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/429e6f34b38ca80249ce68db3bff6101'}]",090300,2,[],[],光明区,深圳宋祖军诊所,"113.886560,22.789355",0755-33691165,[],B0HRRUX0H3
[],沙嘴村二坊85栋,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/d856136256ac32fd3fcee57fe3ef0f1c.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/f0889ca328924b1cf09b17247f4287d7.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/843d9f6459935a22e7fef34d580ab1fa.jpg'}]",090300,2,[],[],福田区,黄翠峰诊所,"114.038545,22.517419",18002502095,[],B0FFLE4ELD
[],布吉街道大坪路18号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b47536baa428d0b90800c88265644fcd'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/c61b045c00e401dfd1bc31b069a8841f.jpg'}]",090300,2,[],[],龙岗区,廖少云诊所,"114.116548,22.603954",0755-28273181,[],B02F38K83K
